#{"t_start": 1718314740.1972234, "env_id": "CustomHopper-source-v0"}
r,l,t
1738.480446,500,644.753594
1717.125798,500,648.332747
1735.708904,500,648.783687
1372.260961,379,649.131926
1410.79264,383,649.491277
1727.055407,500,649.946306
1740.302424,500,653.50485
1338.1433,366,653.845016
1402.042188,385,654.193722
1761.235986,500,654.641902
1826.052406,500,655.095655
1713.361302,500,658.693798
1730.046871,500,659.153947
1403.053411,385,659.496845
1709.052748,500,659.957723
1706.642366,500,663.52298
1751.762251,500,663.982236
1748.784529,500,664.434364
1819.263136,483,664.87165
1718.52068,500,668.456213
1718.710188,500,668.911245
1743.763384,500,669.385904
1702.427436,500,669.838967
1726.854777,500,673.454664
1768.173525,500,673.909244
1730.386272,500,674.370282
1410.265749,386,674.719111
1751.057951,500,678.303524
1509.746677,409,678.686631
1745.966869,500,679.142565
1724.77791,500,679.592506
1748.46753,500,680.042027
1749.325545,500,683.714588
1748.016852,500,684.16755
1686.064317,447,684.580254
1782.838233,470,685.006094
942.788804,256,685.239438
1746.23559,500,688.795995
1151.739196,305,689.076073
1745.652564,500,689.525688
1737.077105,500,690.008194
925.405222,257,693.349408
1778.67552,500,693.80101
1235.056622,322,694.091772
1752.958641,500,694.542648
1320.062915,346,694.853703
1793.765123,500,698.708845
1752.526387,500,699.115623
1749.414169,500,699.50746
